gene_id	gene_name	omims	omim_id
ENSG00000167306	MYO5B	MYO5B (DIARRHEA 2, WITH MICROVILLUS ATROPHY; DIAR2;;MICROVILLUS INCLUSION DISEASE 1; MVID1;;MICROVILLUS ATROPHY, CONGENITAL;;DAVIDSON DISEASE;;CONGENITAL FAMILIAL PROTRACTED DIARRHEA WITH ENTEROCYTE BRUSH-BORDER ABNORMALITIES)	251850
ENSG00000167306	MYO5B	MYO5B (CHOLESTASIS, PROGRESSIVE FAMILIAL INTRAHEPATIC, 10; PFIC10)	619868
ENSG00000186951	PPARA	PPARA (PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR-ALPHA; PPARA;;PEROXISOME PROLIFERATOR-ACTIVATED RECEPTOR; PPAR HYPERAPOBETALIPOPROTEINEMIA, SUSCEPTIBILITY TO, INCLUDED)	170998
ENSG00000113580	NR3C1	NR3C1 (GLUCOCORTICOID RESISTANCE, GENERALIZED; GCCR;;GLUCOCORTICOID RECEPTOR DEFICIENCY;;GCCR DEFICIENCY;;GCR DEFICIENCY;;GRL DEFICIENCY;;CORTISOL RESISTANCE FROM GLUCOCORTICOID RECEPTOR DEFECT)	615962
ENSG00000189241	TSPYL1	TSPYL1 (SUDDEN INFANT DEATH WITH DYSGENESIS OF THE TESTES SYNDROME; SIDDT)	608800
ENSG00000154240	CEP112	CEP112 (SPERMATOGENIC FAILURE 44; SPGF44)	619044
ENSG00000066117	SMARCD1	SMARCD1 (COFFIN-SIRIS SYNDROME 11; CSS11)	618779
ENSG00000198670	LPA	LPA (LIPOPROTEIN(a) QUANTITATIVE TRAIT LOCUS; LPAQTL LIPOPROTEIN(a) DEFICIENCY, CONGENITAL, INCLUDED;;LIPOPROTEIN(a), ELEVATED LEVEL OF, INCLUDED)	618807
ENSG00000145982	FARS2	FARS2 (COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 14; COXPD14)	614946
ENSG00000145982	FARS2	FARS2 (SPASTIC PARAPLEGIA 77, AUTOSOMAL RECESSIVE; SPG77)	617046
ENSG00000128274	A4GALT	A4GALT (BLOOD GROUP, P1PK SYSTEM P(1) PHENOTYPE, INCLUDED;;P(2) PHENOTYPE, INCLUDED;;P1(k) PHENOTYPE, INCLUDED;;P2(k) PHENOTYPE, INCLUDED;;p PHENOTYPE, INCLUDED;;NOR POLYAGGLUTINATION SYNDROME, INCLUDED)	111400
ENSG00000170819	BFSP2	BFSP2 (CATARACT 12, MULTIPLE TYPES; CTRCT12)	611597
ENSG00000112238	PRDM13	PRDM13 (CEREBELLAR DYSFUNCTION, IMPAIRED INTELLECTUAL DEVELOPMENT, AND HYPOGONADOTROPIC HYPOGONADISM; CDIDHH)	619761
ENSG00000106819	ASPN	ASPN (INTERVERTEBRAL DISC DISEASE; IDD LUMBAR DISC DISEASE, INCLUDED; LDD, INCLUDED;;LUMBAR DISC HERNIATION, SUSCEPTIBILITY TO, INCLUDED;;LUMBAR DISC DEGENERATION, SUSCEPTIBILITY TO, INCLUDED)	603932
ENSG00000106819	ASPN	ASPN (OSTEOARTHRITIS SUSCEPTIBILITY 3; OS3;;OSTEOARTHRITIS OF KNEE/HIP)	607850
ENSG00000047579	DTNBP1	DTNBP1 (HERMANSKY-PUDLAK SYNDROME 7; HPS7)	614076
ENSG00000077279	DCX	DCX (LISSENCEPHALY, X-LINKED, 1; LISX1;;XLIS;;LISSENCEPHALY AND AGENESIS OF CORPUS CALLOSUM SUBCORTICAL LAMINAR HETEROTOPIA, X-LINKED, INCLUDED; SCLH, INCLUDED;;SUBCORTICAL BAND HETEROTOPIA, X-LINKED, INCLUDED; SBH, INCLUDED;;DOUBLE CORTEX SYNDROME, INCL /.../DC SYNDROME, INCLUDED)	300067
ENSG00000128789	PSMG2	PSMG2 (PROTEASOME-ASSOCIATED AUTOINFLAMMATORY SYNDROME 4; PRAAS4)	619183
ENSG00000100243	CYB5R3	CYB5R3 (METHEMOGLOBINEMIA DUE TO DEFICIENCY OF METHEMOGLOBIN REDUCTASE;;NADH-DEPENDENT METHEMOGLOBIN REDUCTASE DEFICIENCY;;NADH-CYTOCHROME b5 REDUCTASE DEFICIENCY;;METHEMOGLOBINEMIA, CONGENITAL, AUTOSOMAL RECESSIVE METHEMOGLOBINEMIA, TYPE I, INCLUDED;;METHE /.../INEMIA, TYPE II, INCLUDED;;NADH-CYTOCHROME b5 REDUCTASE DEFICIENCY, TYPE I, INCLUDED;;NADH-CYTOCHROME b5 REDUCTASE DEFICIENCY, TYPE II, INCLUDED)	250800
ENSG00000103335	PIEZO1	PIEZO1 (DEHYDRATED HEREDITARY STOMATOCYTOSIS 1 WITH OR WITHOUT PSEUDOHYPERKALEMIA AND/OR PERINATAL EDEMA; DHS1;;DEHYDRATED HEREDITARY STOMATOCYTOSIS; DHS;;XEROCYTOSIS, HEREDITARY;;DESICCYTOSIS, HEREDITARY;;PSEUDOHYPERKALEMIA, FAMILIAL, 1, DUE TO RED CELL LE /.../HK1;;PSEUDOHYPERKALEMIA EDINBURGH)	194380
ENSG00000103335	PIEZO1	PIEZO1 (LYMPHATIC MALFORMATION 6; LMPHM6;;GENERALIZED LYMPHATIC DYSPLASIA OF FOTIOU;;LYMPHEDEMA, HEREDITARY, III, FORMERLY; LMPH3, FORMERLY)	616843
ENSG00000058272	PPP1R12A	PPP1R12A (GENITOURINARY AND/OR BRAIN MALFORMATION SYNDROME; GUBS)	618820
ENSG00000084674	APOB	APOB (HYPERCHOLESTEROLEMIA, FAMILIAL, 2; FHCL2;;HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, TYPE B;;APOLIPOPROTEIN B-100, FAMILIAL LIGAND-DEFECTIVE;;HYPERCHOLESTEROLEMIA, FAMILIAL, DUE TO LIGAND-DEFECTIVE APOLIPOPROTEIN B;;APOLIPOPROTEIN B-100, FAMILIAL DEFECTIVE)	144010
ENSG00000084674	APOB	APOB (HYPOBETALIPOPROTEINEMIA, FAMILIAL, 1; FHBL1;;HYPOBETALIPOPROTEINEMIA, FAMILIAL; FHBL;;ACANTHOCYTOSIS WITH HYPOBETALIPOPROTEINEMIA;;HYPOBETALIPOPROTEINEMIA, NORMOTRIGLYCERIDEMIC LOW DENSITY LIPOPROTEIN CHOLESTEROL LEVEL QUANTITATIVE TRAIT LOCUS 4, IN /.../; LDLCQ4, INCLUDED)	615558
ENSG00000154265	ABCA5	ABCA5 (HYPERTRICHOSIS, CONGENITAL GENERALIZED, WITH OR WITHOUT GINGIVAL HYPERPLASIA; HTC3;;FIBROMATOSIS, GINGIVAL, WITH HYPERTRICHOSIS;;CHROMOSOME 17q24.2-q24.3 DELETION SYNDROME;;CHROMOSOME 17q24.2-q24.3 DUPLICATION SYNDROME;;MICRODELETION 17q24.2-q24.3 S /.../E;;MICRODUPLICATION 17q24.2-q24.3 SYNDROME;;HYPERTRICHOSIS TERMINALIS, GENERALIZED, WITH OR WITHOUT GINGIVAL HYPERPLASIA)	135400
ENSG00000009765	IYD	IYD (THYROID DYSHORMONOGENESIS 4; TDH4;;THYROID HORMONOGENESIS, GENETIC DEFECT IN, 4;;HYPOTHYROIDISM, CONGENITAL, DUE TO DYSHORMONOGENESIS, 4;;IODOTYROSINE DEHALOGENASE DEFICIENCY;;DEIODINASE DEFICIENCY)	274800
ENSG00000205213	LGR4	LGR4 (BONE MINERAL DENSITY QUANTITATIVE TRAIT LOCUS 17; BMND17;;BONE MINERAL DENSITY, LOW, SUSCEPTIBILITY TO)	615311
ENSG00000205213	LGR4	LGR4 (DELAYED PUBERTY, SELF-LIMITED; DPSL;;CONSTITUTIONAL DELAY OF PUBERTY)	619613
ENSG00000131697	NPHP4	NPHP4 (NEPHRONOPHTHISIS 4; NPHP4;;NEPHRONOPHTHISIS 4, JUVENILE)	606966
ENSG00000131697	NPHP4	NPHP4 (SENIOR-LOKEN SYNDROME 4; SLSN4)	606996
ENSG00000113594	LIFR	LIFR (STUVE-WIEDEMANN SYNDROME 1; STWS1;;STWS;;SWS;;SCHWARTZ-JAMPEL SYNDROME, TYPE 2; SJS2;;SCHWARTZ-JAMPEL SYNDROME, NEONATAL;;STUVE-WIEDEMANN/SCHWARTZ-JAMPEL TYPE 2 SYNDROME)	601559
ENSG00000166326	TRIM44	TRIM44 (ANIRIDIA 3; AN3)	617142
ENSG00000158186	MRAS	MRAS (NOONAN SYNDROME 11; NS11)	618499
ENSG00000084754	HADHA	HADHA (MITOCHONDRIAL TRIFUNCTIONAL PROTEIN DEFICIENCY; MTPD;;TRIFUNCTIONAL PROTEIN DEFICIENCY TRIFUNCTIONAL PROTEIN DEFICIENCY WITH MYOPATHY AND NEUROPATHY, INCLUDED)	609015
ENSG00000084754	HADHA	HADHA (LONG-CHAIN 3-HYDROXYACYL-CoA DEHYDROGENASE DEFICIENCY;;LCHAD DEFICIENCY)	609016
ENSG00000125352	RNF113A	RNF113A (TRICHOTHIODYSTROPHY 5, NONPHOTOSENSITIVE; TTD5)	300953
ENSG00000180613	GSX2	GSX2 (DIENCEPHALIC-MESENCEPHALIC JUNCTION DYSPLASIA SYNDROME 2; DMJDS2;;SPASTIC TETRAPARESIS, DYSTONIA, DEVELOPMENTAL DELAY, AND STRUCTURAL ABNORMALITIES OF THE BASAL GANGLIA)	618646
ENSG00000125356	NDUFA1	NDUFA1 (MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 12; MC1DN12)	301020
ENSG00000124570	SERPINB6	SERPINB6 (DEAFNESS, AUTOSOMAL RECESSIVE 91; DFNB91)	613453
ENSG00000198467	TPM2	TPM2 (ARTHROGRYPOSIS, DISTAL, TYPE 1A; DA1A;;ARTHROGRYPOSIS, DISTAL, TYPE 1; DA1;;ARTHROGRYPOSIS MULTIPLEX CONGENITA, DISTAL, TYPE I; AMCD1 ARTHROGRYPOSIS, DISTAL, TYPE 2B4, INCLUDED; DA2B4, INCLUDED)	108120
ENSG00000198467	TPM2	TPM2 (MYOPATHY, CONGENITAL, WITH FIBER-TYPE DISPROPORTION; CFTD;;FIBER-TYPE DISPROPORTION MYOPATHY, CONGENITAL; CFTDM)	255310
ENSG00000198467	TPM2	TPM2 (NEMALINE MYOPATHY 4; NEM4 CAP MYOPATHY 2, INCLUDED; CAPM2, INCLUDED)	609285
ENSG00000100564	PIGH	PIGH (GLYCOSYLPHOSPHATIDYLINOSITOL BIOSYNTHESIS DEFECT 17; GPIBD17)	618010
ENSG00000167996	FTH1	FTH1 (HEMOCHROMATOSIS, TYPE 5; HFE5;;IRON OVERLOAD, AUTOSOMAL DOMINANT)	615517
ENSG00000101882	NKAP	NKAP (INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, HACKMANN-DI DONATO TYPE; MRXSHD;;MENTAL RETARDATION, X-LINKED, WITH MARFANOID HABITUS, 2)	301039
ENSG00000145715	RASA1	RASA1 (BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 1; BCC1 BASAL CELL CARCINOMA, NONSYNDROMIC, INCLUDED;;BASAL CELL CARCINOMA, MULTIPLE, INCLUDED)	605462
ENSG00000145715	RASA1	RASA1 (CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION 1; CMAVM1;;CAPILLARY MALFORMATION-ARTERIOVENOUS MALFORMATION; CMAVM)	608354
ENSG00000100348	TXN2	TXN2 (COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 29; COXPD29)	616811
ENSG00000156140	ADAMTS3	ADAMTS3 (HENNEKAM LYMPHANGIECTASIA-LYMPHEDEMA SYNDROME 3; HKLLS3)	618154
ENSG00000011426	ANLN	ANLN (FOCAL SEGMENTAL GLOMERULOSCLEROSIS 8; FSGS8;;GLOMERULOSCLEROSIS, FOCAL SEGMENTAL, 8)	616032
ENSG00000183337	BCOR	BCOR (MICROPHTHALMIA, SYNDROMIC 2; MCOPS2;;OCULOFACIOCARDIODENTAL SYNDROME;;OFCD SYNDROME;;MICROPHTHALMIA, CATARACTS, RADICULOMEGALY, AND SEPTAL HEART DEFECTS;;ANOP2, FORMERLY;;MAA2, FORMERLY)	300166
ENSG00000183337	BCOR	BCOR (MICROPHTHALMIA, SYNDROMIC 1; MCOPS1;;LENZ MICROPHTHALMIA SYNDROME;;LENZ DYSPLASIA;;MICROPHTHALMIA, SYNDROMIC 4, FORMERLY; MCOPS4, FORMERLY;;ANOP1, FORMERLY;;MAA, FORMERLY)	309800
ENSG00000072042	RDH11	RDH11 (RETINAL DYSTROPHY, JUVENILE CATARACTS, AND SHORT STATURE SYNDROME; RDJCSS)	616108
ENSG00000176887	SOX11	SOX11 (COFFIN-SIRIS SYNDROME 9; CSS9;;MENTAL RETARDATION, AUTOSOMAL DOMINANT 27; MRD27)	615866
ENSG00000277893	SRD5A2	SRD5A2 (PSEUDOVAGINAL PERINEOSCROTAL HYPOSPADIAS; PPSH;;MALE PSEUDOHERMAPHRODITISM DUE TO 5-ALPHA-REDUCTASE DEFICIENCY;;FAMILIAL INCOMPLETE MALE PSEUDOHERMAPHRODITISM, TYPE 2 MICROPENIS, INCLUDED)	264600
ENSG00000157851	DPYSL5	DPYSL5 (RITSCHER-SCHINZEL SYNDROME 4; RTSC4)	619435
ENSG00000140836	ZFHX3	ZFHX3 (PROSTATE CANCER)	176807
ENSG00000139988	RDH12	RDH12 (LEBER CONGENITAL AMAUROSIS 13; LCA13 RETINITIS PIGMENTOSA 53, INCLUDED; RP53, INCLUDED)	612712
ENSG00000158014	SLC30A2	SLC30A2 (ZINC DEFICIENCY, TRANSIENT NEONATAL; TNZD;;ZINC DEFICIENCY, NEONATAL, DUE TO LOW BREAST MILK ZINC ZINC IN BREAST MILK, REDUCED, INCLUDED)	608118
ENSG00000168411	RFWD3	RFWD3 (FANCONI ANEMIA, COMPLEMENTATION GROUP W; FANCW)	617784
ENSG00000169836	TACR3	TACR3 (HYPOGONADOTROPIC HYPOGONADISM 11 WITH OR WITHOUT ANOSMIA; HH11)	614840
ENSG00000198807	PAX9	PAX9 (TOOTH AGENESIS, SELECTIVE, 3; STHAG3;;HYPODONTIA/OLIGODONTIA 3)	604625
ENSG00000145103	ILDR1	ILDR1 (DEAFNESS, AUTOSOMAL RECESSIVE 42; DFNB42)	609646
ENSG00000042813	ZPBP	ZPBP (SPERMATOGENIC FAILURE 66; SPGF66)	619799
ENSG00000070610	GBA2	GBA2 (SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46)	614409
ENSG00000140873	ADAMTS18	ADAMTS18 (MICROCORNEA, MYOPIC CHORIORETINAL ATROPHY, AND TELECANTHUS; MMCAT)	615458
ENSG00000140718	FTO	FTO (BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 14; BMIQ14;;OBESITY, SUSCEPTIBILITY TO)	612460
ENSG00000140718	FTO	FTO (GROWTH RETARDATION, DEVELOPMENTAL DELAY, AND FACIAL DYSMORPHISM; GDFD)	612938
ENSG00000079482	OPHN1	OPHN1 (INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, BILLUART TYPE; MRXSBL;;MENTAL RETARDATION, X-LINKED, WITH CEREBELLAR HYPOPLASIA AND DISTINCTIVE FACIAL APPEARANCE;;MENTAL RETARDATION, X-LINKED 60, FORMERLY; MRX60, FORMERLY)	300486
ENSG00000164904	ALDH7A1	ALDH7A1 (EPILEPSY, PYRIDOXINE-DEPENDENT; EPD;;PYRIDOXINE-DEPENDENT EPILEPSY; PDE;;PYRIDOXINE DEPENDENCY WITH SEIZURES;;AASA DEHYDROGENASE DEFICIENCY)	266100
ENSG00000180340	FZD2	FZD2 (OMODYSPLASIA 2; OMOD2;;OMODYSPLASIA, AUTOSOMAL DOMINANT)	164745
ENSG00000187258	NPSR1	NPSR1 (ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 2;;ASRT2)	608584
ENSG00000112294	ALDH5A1	ALDH5A1 (SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY; SSADHD;;SSADH DEFICIENCY;;4-@HYDROXYBUTYRIC ACIDURIA;;GABA METABOLIC DEFECT;;GAMMA-HYDROXYBUTYRIC ACIDURIA)	271980
ENSG00000100883	SRP54	SRP54 (SHWACHMAN-DIAMOND SYNDROME 1; SDS1;;SHWACHMAN-DIAMOND SYNDROME; SDS;;PANCREATIC INSUFFICIENCY AND BONE MARROW DYSFUNCTION;;SHWACHMAN-BODIAN SYNDROME;;LIPOMATOSIS OF PANCREAS, CONGENITAL)	260400
ENSG00000100883	SRP54	SRP54 (NEUTROPENIA, SEVERE CONGENITAL, 8, AUTOSOMAL DOMINANT; SCN8;;NEUTROPENIA, SEVERE CONGENITAL, 8, AUTOSOMAL DOMINANT, WITH OR WITHOUT PANCREATIC DYSFUNCTION AND/OR NEUROLOGIC ABNORMALITIES;;SHWACHMAN-DIAMOND SYNDROME-LIKE; SDSL)	618752
ENSG00000185231	MC2R	MC2R (GLUCOCORTICOID DEFICIENCY 1; GCCD1;;FAMILIAL GLUCOCORTICOID DEFICIENCY 1; FGD1;;ADRENAL UNRESPONSIVENESS TO ACTH;;ACTH RESISTANCE)	202200
ENSG00000118007	STAG1	STAG1 (INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 47; MRD47;;MENTAL RETARDATION, AUTOSOMAL DOMINANT 47)	617635
ENSG00000137561	TTPA	TTPA (ATAXIA WITH VITAMIN E DEFICIENCY; AVED;;ATAXIA, FRIEDREICH-LIKE, WITH SELECTIVE VITAMIN E DEFICIENCY;;VITAMIN E DEFICIENCY, FAMILIAL ISOLATED; VED;;FRIEDREICH-LIKE ATAXIA)	277460
ENSG00000160131	VMA21	VMA21 (MYOPATHY, X-LINKED, WITH EXCESSIVE AUTOPHAGY; MEAX;;XMEA)	310440
ENSG00000071553	ATP6AP1	ATP6AP1 (IMMUNODEFICIENCY 47; IMD47;;CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IIs; CDG2S;;CDG IIs; CDGIIs;;IMMUNODEFICIENCY AND HEPATOPATHY WITH OR WITHOUT NEUROLOGIC FEATURES)	300972
ENSG00000111802	TDP2	TDP2 (SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 23; SCAR23)	616949
ENSG00000141655	TNFRSF11A	TNFRSF11A (FAMILIAL EXPANSILE OSTEOLYSIS; FEO;;POLYOSTOTIC OSTEOLYTIC DYSPLASIA, HEREDITARY EXPANSILE; HEPOD;;MCCABE DISEASE;;EXPANSILE OSTEOLYSIS, FAMILIAL; EOF)	174810
ENSG00000141655	TNFRSF11A	TNFRSF11A (PAGET DISEASE OF BONE 2, EARLY-ONSET; PDB2)	602080
ENSG00000141655	TNFRSF11A	TNFRSF11A (OSTEOPETROSIS, AUTOSOMAL RECESSIVE 7; OPTB7;;OSTEOPETROSIS, OSTEOCLAST-POOR, WITH HYPOGAMMAGLOBULINEMIA)	612301
ENSG00000109911	ELP4	ELP4 (ANIRIDIA 2; AN2)	617141
ENSG00000145979	TBC1D7	TBC1D7 (MACROCEPHALY/MEGALENCEPHALY SYNDROME, AUTOSOMAL RECESSIVE; MGCPH)	248000
ENSG00000165376	CLDN2	CLDN2 (AZOOSPERMIA, OBSTRUCTIVE, WITH NEPHROLITHIASIS; OAZON)	301060
ENSG00000104381	GDAP1	GDAP1 (CHARCOT-MARIE-TOOTH DISEASE, TYPE 4A; CMT4A;;CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, AUTOSOMAL RECESSIVE, TYPE 4A;;CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 4A)	214400
ENSG00000104381	GDAP1	GDAP1 (CHARCOT-MARIE-TOOTH DISEASE, AXONAL, WITH VOCAL CORD PARESIS, AUTOSOMAL RECESSIVE;;CMT2 WITH VOCAL CORD PARESIS, AUTOSOMAL RECESSIVE;;CHARCOT-MARIE-TOOTH DISEASE, TYPE 4A, AXONAL FORM;;CHARCOT-MARIE-TOOTH NEUROPATHY, AXONAL, WITH VOCAL CORD PARESIS, /.../OMAL RECESSIVE)	607706
ENSG00000104381	GDAP1	GDAP1 (CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2K; CMT2K;;CHARCOT-MARIE-TOOTH DISEASE, AXONAL, AUTOSOMAL RECESSIVE, TYPE 2K;;CHARCOT-MARIE-TOOTH NEUROPATHY, AXONAL, TYPE 2K  CHARCOT-MARIE-TOOTH DISEASE, AUTOSOMAL DOMINANT, TYPE 2K, INCLUDED)	607831
ENSG00000104381	GDAP1	GDAP1 (CHARCOT-MARIE-TOOTH DISEASE, RECESSIVE INTERMEDIATE A; CMTRIA;;CHARCOT-MARIE-TOOTH NEUROPATHY, RECESSIVE INTERMEDIATE A;;RI-CMTA)	608340
ENSG00000145354	CISD2	CISD2 (WOLFRAM SYNDROME 2; WFS2)	604928
ENSG00000256061	DNAAF4	DNAAF4 (DYSLEXIA, SUSCEPTIBILITY TO, 1; DYX1;;WORD-BLINDNESS, CONGENITAL;;READING DISABILITY, SPECIFIC, 1 DYSLEXIA, SUSCEPTIBILITY TO, 4, INCLUDED; DYX4, INCLUDED;;DYSLEXIA, SUSCEPTIBILITY TO, 7, INCLUDED; DYX7, INCLUDED)	127700
ENSG00000256061	DNAAF4	DNAAF4 (CILIARY DYSKINESIA, PRIMARY, 25; CILD25;;CILIARY DYSKINESIA, PRIMARY, 25, WITH OR WITHOUT SITUS INVERSUS)	615482
ENSG00000164742	ADCY1	ADCY1 (DEAFNESS, AUTOSOMAL RECESSIVE 44; DFNB44)	610154
ENSG00000277586	NEFL	NEFL (CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2E; CMT2E;;CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 2E)	607684
ENSG00000277586	NEFL	NEFL (CHARCOT-MARIE-TOOTH DISEASE, DEMYELINATING, TYPE 1F; CMT1F;;CHARCOT-MARIE-TOOTH NEUROPATHY, TYPE 1F)	607734
ENSG00000277586	NEFL	NEFL (CHARCOT-MARIE-TOOTH DISEASE, DOMINANT INTERMEDIATE G; CMTDIG)	617882
ENSG00000090020	SLC9A1	SLC9A1 (LICHTENSTEIN-KNORR SYNDROME; LIKNS;;SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 19; SCAR19)	616291
ENSG00000119638	NEK9	NEK9 (ARTHROGRYPOSIS, PERTHES DISEASE, AND UPWARD GAZE PALSY; APUG)	614262
ENSG00000119638	NEK9	NEK9 (LETHAL CONGENITAL CONTRACTURE SYNDROME 10; LCCS10)	617022
ENSG00000119638	NEK9	NEK9 (NEVUS COMEDONICUS; NC)	617025
ENSG00000163421	PROK2	PROK2 (HYPOGONADOTROPIC HYPOGONADISM 4 WITH OR WITHOUT ANOSMIA; HH4)	610628
ENSG00000112425	EPM2A	EPM2A (MYOCLONIC EPILEPSY OF LAFORA;;MELF;;LAFORA DISEASE;;LAFORA BODY DISEASE; LBD;;EPILEPSY, PROGRESSIVE MYOCLONIC, 2A; EPM2A;;EPM2 EPILEPSY, PROGRESSIVE MYOCLONIC, 2B, INCLUDED; EPM2B, INCLUDED)	254780
ENSG00000145348	TBCK	TBCK (HYPOTONIA, INFANTILE, WITH PSYCHOMOTOR RETARDATION AND CHARACTERISTIC FACIES 3; IHPRF3)	616900
ENSG00000138061	CYP1B1	CYP1B1 (GLAUCOMA 3, PRIMARY CONGENITAL, A; GLC3A;;GLAUCOMA, CONGENITAL; GLC3;;BUPHTHALMOS GLAUCOMA, PRIMARY OPEN ANGLE, ADULT-ONSET, INCLUDED;;GLAUCOMA, PRIMARY OPEN ANGLE, JUVENILE-ONSET, INCLUDED)	231300
ENSG00000138061	CYP1B1	CYP1B1 (GLAUCOMA 3, PRIMARY INFANTILE, B; GLC3B;;GLAUCOMA, PRIMARY CONGENITAL, TYPE B;;GLC3, TYPE B)	600975
ENSG00000138061	CYP1B1	CYP1B1 (ANTERIOR SEGMENT DYSGENESIS 6; ASGD6)	617315
ENSG00000157978	LDLRAP1	LDLRAP1 (HYPERCHOLESTEROLEMIA, FAMILIAL, 4; FHCL4;;HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE; ARH;;HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE, 1, FORMERLY; ARH1, FORMERLY;;FHCB1, FORMERLY;;HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE, 2, FORMERLY; ARH2, FORMERLY /.../2, FORMERLY)	603813
ENSG00000157500	APPL1	APPL1 (MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 14; MODY14)	616511
ENSG00000185000	DGAT1	DGAT1 (DIARRHEA 7, PROTEIN-LOSING ENTEROPATHY TYPE; DIAR7)	615863
ENSG00000103241	FOXF1	FOXF1 (ALVEOLAR CAPILLARY DYSPLASIA WITH MISALIGNMENT OF PULMONARY VEINS; ACDMPV;;ALVEOLAR CAPILLARY DYSPLASIA WITH MISALIGNMENT OF PULMONARY VEINS AND OTHER CONGENITAL ANOMALIES)	265380
ENSG00000183072	NKX2-5	NKX2-5 (ATRIAL SEPTAL DEFECT 7 WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS; ASD7;;ASD WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS)	108900
ENSG00000183072	NKX2-5	NKX2-5 (TETRALOGY OF FALLOT; TOF)	187500
ENSG00000183072	NKX2-5	NKX2-5 (CONOTRUNCAL HEART MALFORMATIONS; CTHM TRUNCUS ARTERIOSUS COMMUNIS, INCLUDED;;CONOTRUNCAL ANOMALY FACE SYNDROME, INCLUDED; CAFS, INCLUDED;;DOUBLE-OUTLET RIGHT VENTRICLE, INCLUDED; DORV, INCLUDED;;PERSISTENT TRUNCUS ARTERIOSUS, INCLUDED; PTA, INCLUDED /.../RRUPTED AORTIC ARCH, INCLUDED)	217095
ENSG00000183072	NKX2-5	NKX2-5 (HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 5; CHNG5)	225250
ENSG00000183072	NKX2-5	NKX2-5 (VENTRICULAR SEPTAL DEFECT 3; VSD3)	614432
ENSG00000183072	NKX2-5	NKX2-5 (HYPOPLASTIC LEFT HEART SYNDROME 2; HLHS2)	614435
ENSG00000106483	SFRP4	SFRP4 (PYLE DISEASE; PYL;;METAPHYSEAL DYSPLASIA, PYLE TYPE)	265900
ENSG00000112367	FIG4	FIG4 (YUNIS-VARON SYNDROME; YVS;;CLEIDOCRANIAL DYSPLASIA WITH MICROGNATHIA, ABSENT THUMBS, AND DISTAL APHALANGIA)	216340
ENSG00000112367	FIG4	FIG4 (CHARCOT-MARIE-TOOTH DISEASE, TYPE 4J; CMT4J;;CHARCOT-MARIE-TOOTH DISEASE, AUTOSOMAL RECESSIVE, TYPE 4J)	611228
ENSG00000112367	FIG4	FIG4 (AMYOTROPHIC LATERAL SCLEROSIS 11; ALS11)	612577
ENSG00000112367	FIG4	FIG4 (POLYMICROGYRIA, BILATERAL TEMPOROOCCIPITAL; BTOP)	612691
ENSG00000241878	PISD	PISD (LIBERFARB SYNDROME; LIBF;;SPONDYLOEPIMETAPHYSEAL DYSPLASIA, LIBERFARB TYPE; SEMDLIBF)	618889
ENSG00000162512	SDC3	SDC3 (OBESITY LEANNESS, INCLUDED)	601665
ENSG00000072210	ALDH3A2	ALDH3A2 (SJOGREN-LARSSON SYNDROME; SLS;;ICHTHYOSIS, SPASTIC NEUROLOGIC DISORDER, AND OLIGOPHRENIA;;FATTY ALCOHOL:NAD+ OXIDOREDUCTASE DEFICIENCY;;FATTY ALDEHYDE DEHYDROGENASE DEFICIENCY;;FALDH DEFICIENCY)	270200
ENSG00000075413	MARK3	MARK3 (VISUAL IMPAIRMENT AND PROGRESSIVE PHTHISIS BULBI; VIPB)	618283
